year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,7,2,2157,2025,92,2319,2156,83,B6,686,N337JB,JFK,ROC,46,264,20,25,2013-07-03T00:00:00Z
2013,7,2,NA,1636,NA,NA,1828,NA,EV,4411,N12567,EWR,MEM,NA,946,16,36,2013-07-02T20:00:00Z
2013,7,2,1012,1015,-3,1157,1209,-12,EV,4517,N14203,EWR,CHS,93,628,10,15,2013-07-02T14:00:00Z
2013,7,2,2105,1920,105,2314,2235,39,UA,356,N558UA,EWR,PDX,292,2434,19,20,2013-07-02T23:00:00Z
2013,7,2,1457,1500,-3,1823,1755,28,AA,1813,N5ETAA,JFK,MCO,143,944,15,0,2013-07-02T19:00:00Z
2013,7,2,2305,2159,66,5,2322,43,EV,4498,N13903,EWR,PWM,44,284,21,59,2013-07-03T01:00:00Z
2013,7,2,1256,1302,-6,1425,1418,7,EV,5834,N18557,EWR,RIC,54,277,13,2,2013-07-02T17:00:00Z
2013,7,2,1722,1700,22,2042,2016,26,DL,1163,N711ZX,JFK,LAX,300,2475,17,0,2013-07-02T21:00:00Z
2013,7,2,1820,1759,21,2113,2058,15,DL,1585,N918DL,LGA,MCO,138,950,17,59,2013-07-02T21:00:00Z
2013,7,2,715,715,0,935,1005,-30,UA,207,N465UA,EWR,SNA,302,2434,7,15,2013-07-02T11:00:00Z
2013,7,2,1835,1825,10,2013,2005,8,MQ,3134,N530MQ,EWR,ORD,113,719,18,25,2013-07-02T22:00:00Z
2013,7,2,1519,1525,-6,1728,1740,-12,MQ,3532,N720MQ,LGA,XNA,164,1147,15,25,2013-07-02T19:00:00Z
2013,7,2,827,830,-3,1004,1019,-15,EV,3842,N12921,EWR,CMH,76,463,8,30,2013-07-02T12:00:00Z
2013,7,2,657,655,2,810,815,-5,WN,428,N737JW,LGA,MKE,108,738,6,55,2013-07-02T10:00:00Z
2013,7,2,1820,1825,-5,2054,2046,8,9E,3807,N8554A,EWR,CVG,89,569,18,25,2013-07-02T22:00:00Z
2013,7,2,1435,1430,5,1720,1754,-34,UA,1281,N14214,EWR,SFO,316,2565,14,30,2013-07-02T18:00:00Z
2013,7,2,1024,1015,9,1119,1129,-10,UA,1703,N17719,EWR,BOS,39,200,10,15,2013-07-02T14:00:00Z
2013,7,2,1922,1820,62,2215,2052,83,9E,3542,N921XJ,JFK,MSP,149,1029,18,20,2013-07-02T22:00:00Z
2013,7,2,2137,2057,40,17,2359,18,UA,1241,N35271,EWR,TPA,138,997,20,57,2013-07-03T00:00:00Z
2013,7,2,1129,1130,-1,1309,1327,-18,US,1085,N555AY,LGA,CLT,81,544,11,30,2013-07-02T15:00:00Z
2013,7,2,759,800,-1,950,1001,-11,DL,2119,N904DE,LGA,MSP,132,1020,8,0,2013-07-02T12:00:00Z
2013,7,2,2033,2040,-7,2215,2235,-20,MQ,3603,N711MQ,LGA,DTW,86,502,20,40,2013-07-03T00:00:00Z
2013,7,2,559,600,-1,845,834,11,B6,27,N585JB,EWR,MCO,132,937,6,0,2013-07-02T10:00:00Z
2013,7,2,1439,1439,0,1621,1643,-22,DL,1819,N976DL,LGA,MSP,139,1020,14,39,2013-07-02T18:00:00Z
2013,7,2,NA,1635,NA,NA,1816,NA,EV,4702,N12540,EWR,GSO,NA,445,16,35,2013-07-02T20:00:00Z
2013,7,2,1907,1915,-8,2143,2205,-22,AA,791,N3EEAA,LGA,DFW,197,1389,19,15,2013-07-02T23:00:00Z
2013,7,2,723,600,83,827,711,76,EV,6177,N41104,EWR,IAD,43,212,6,0,2013-07-02T10:00:00Z
2013,7,3,957,959,-2,1234,1237,-3,B6,483,N597JB,JFK,MCO,133,944,9,59,2013-07-03T13:00:00Z
2013,7,3,859,903,-4,1112,1200,-48,UA,1626,N16709,EWR,SAN,292,2425,9,3,2013-07-03T13:00:00Z
2013,7,3,1336,1345,-9,1619,1635,-16,AA,753,N3JAAA,LGA,DFW,189,1389,13,45,2013-07-03T17:00:00Z
2013,7,3,853,900,-7,1023,1025,-2,UA,1171,N16701,EWR,ORD,119,719,9,0,2013-07-03T13:00:00Z
2013,7,3,1352,1339,13,1509,1457,12,EV,4633,N13979,EWR,BTV,47,266,13,39,2013-07-03T17:00:00Z
2013,7,3,2016,1930,46,2316,2232,44,DL,1435,N966DL,LGA,TPA,134,1010,19,30,2013-07-03T23:00:00Z
2013,7,3,640,645,-5,902,845,17,B6,675,N284JB,JFK,MSY,180,1182,6,45,2013-07-03T10:00:00Z
2013,7,3,1929,1935,-6,2045,2115,-30,EV,4943,N758EV,LGA,BNA,109,764,19,35,2013-07-03T23:00:00Z
2013,7,3,951,910,41,1202,1215,-13,UA,1232,N37437,EWR,LAX,288,2454,9,10,2013-07-03T13:00:00Z
2013,7,3,2155,2059,56,13,2322,51,DL,1247,N927DA,LGA,ATL,109,762,20,59,2013-07-04T00:00:00Z
2013,7,3,1018,1017,1,1119,1124,-5,B6,518,N266JB,JFK,BOS,44,187,10,17,2013-07-03T14:00:00Z
2013,7,3,810,755,15,1029,950,39,US,1733,N566UW,LGA,CLT,88,544,7,55,2013-07-03T11:00:00Z
2013,7,3,730,731,-1,915,920,-5,EV,5815,N14543,EWR,CMH,74,463,7,31,2013-07-03T11:00:00Z
2013,7,3,1020,1020,0,1209,1206,3,US,1435,N153UW,EWR,CLT,87,529,10,20,2013-07-03T14:00:00Z
2013,7,3,904,840,24,1203,1143,20,UA,207,N568UA,EWR,SFO,312,2565,8,40,2013-07-03T12:00:00Z
2013,7,3,555,600,-5,724,715,9,MQ,3267,N520MQ,EWR,ORD,110,719,6,0,2013-07-03T10:00:00Z
2013,7,3,2159,2000,119,2302,2116,106,US,2189,N750UW,LGA,DCA,38,214,20,0,2013-07-04T00:00:00Z
2013,7,3,649,655,-6,919,930,-11,AA,711,N3FBAA,LGA,DFW,190,1389,6,55,2013-07-03T10:00:00Z
2013,7,3,942,945,-3,1242,1305,-23,AA,1871,N3CWAA,LGA,MIA,153,1096,9,45,2013-07-03T13:00:00Z
2013,7,3,1645,1630,15,1928,1939,-11,B6,423,N624JB,JFK,LAX,301,2475,16,30,2013-07-03T20:00:00Z
2013,7,3,646,645,1,807,811,-4,UA,1444,N37419,EWR,ORD,110,719,6,45,2013-07-03T10:00:00Z
2013,7,4,644,633,11,930,928,2,UA,1701,N36472,EWR,FLL,148,1065,6,33,2013-07-04T10:00:00Z
2013,7,4,1700,1705,-5,1829,1910,-41,AA,1711,N3FNAA,JFK,ORD,108,740,17,5,2013-07-04T21:00:00Z
2013,7,4,1305,1259,6,1448,1457,-9,US,1459,N171US,LGA,CLT,82,544,12,59,2013-07-04T16:00:00Z
2013,7,4,1153,1200,-7,1342,1354,-12,EV,4640,N13970,EWR,DAY,78,533,12,0,2013-07-04T16:00:00Z
2013,7,4,826,829,-3,952,1004,-12,MQ,3363,N816MQ,JFK,RDU,69,427,8,29,2013-07-04T12:00:00Z
2013,7,4,1535,1429,66,1926,1830,56,B6,703,N766JB,JFK,SJU,201,1598,14,29,2013-07-04T18:00:00Z
2013,7,4,601,605,-4,849,909,-20,UA,1093,N76517,EWR,RSW,151,1068,6,5,2013-07-04T10:00:00Z
2013,7,4,1124,1130,-6,1302,1338,-36,UA,765,N414UA,EWR,DEN,196,1605,11,30,2013-07-04T15:00:00Z
2013,7,4,850,900,-10,1137,1206,-29,B6,5,N520JB,EWR,FLL,144,1065,9,0,2013-07-04T13:00:00Z
2013,7,4,2241,2231,10,234,226,8,B6,1203,N712JB,JFK,SJU,198,1598,22,31,2013-07-05T02:00:00Z
2013,7,4,1928,1930,-2,2042,2102,-20,DL,667,N345NB,JFK,BOS,37,187,19,30,2013-07-04T23:00:00Z
2013,7,4,1452,1453,-1,1641,1652,-11,EV,4111,N11194,EWR,CHS,90,628,14,53,2013-07-04T18:00:00Z
2013,7,4,858,900,-2,1056,1143,-47,UA,337,N472UA,EWR,LAS,278,2227,9,0,2013-07-04T13:00:00Z
2013,7,4,1505,1505,0,1742,1800,-18,UA,1615,N75428,EWR,AUS,199,1504,15,5,2013-07-04T19:00:00Z
2013,7,4,1028,1030,-2,1139,1142,-3,EV,3853,N16981,EWR,BNA,107,748,10,30,2013-07-04T14:00:00Z
2013,7,4,1922,1920,2,2023,2100,-37,AA,361,N3EJAA,LGA,ORD,104,733,19,20,2013-07-04T23:00:00Z
2013,7,4,904,900,4,1335,1305,30,AA,1357,N5FEAA,JFK,SJU,216,1598,9,0,2013-07-04T13:00:00Z
2013,7,4,1542,1530,12,1807,1844,-37,DL,95,N196DN,JFK,LAX,292,2475,15,30,2013-07-04T19:00:00Z
2013,7,4,916,915,1,1208,1210,-2,AA,1,N339AA,JFK,LAX,295,2475,9,15,2013-07-04T13:00:00Z
2013,7,4,1052,1055,-3,1158,1221,-23,UA,1171,N13716,EWR,ORD,106,719,10,55,2013-07-04T14:00:00Z
2013,7,4,1727,1731,-4,1851,1906,-15,B6,86,N355JB,JFK,ROC,45,264,17,31,2013-07-04T21:00:00Z
2013,7,4,824,825,-1,1050,1105,-15,AA,719,N3EKAA,LGA,DFW,184,1389,8,25,2013-07-04T12:00:00Z
2013,7,5,1048,1025,23,1153,1205,-12,AA,325,N424AA,LGA,ORD,102,733,10,25,2013-07-05T14:00:00Z
2013,7,5,1659,1705,-6,1938,1957,-19,DL,503,N3750D,JFK,SAN,311,2446,17,5,2013-07-05T21:00:00Z
2013,7,5,2049,2059,-10,2242,2312,-30,EV,4370,N24103,EWR,CHS,90,628,20,59,2013-07-06T00:00:00Z
2013,7,5,640,645,-5,751,752,-1,B6,318,N351JB,JFK,BOS,37,187,6,45,2013-07-05T10:00:00Z
2013,7,5,2023,2030,-7,2125,2202,-37,9E,4079,N8646A,JFK,BWI,35,184,20,30,2013-07-06T00:00:00Z
2013,7,5,1400,1335,25,1510,1455,15,MQ,3678,N524MQ,EWR,ORD,102,719,13,35,2013-07-05T17:00:00Z
2013,7,5,1933,1935,-2,2105,2120,-15,MQ,3535,N521MQ,JFK,CMH,69,483,19,35,2013-07-05T23:00:00Z
2013,7,5,1933,1855,38,2241,2215,26,VX,29,N631VA,JFK,SFO,334,2586,18,55,2013-07-05T22:00:00Z
2013,7,5,1027,1028,-1,1316,1339,-23,UA,1150,N37474,EWR,SFO,329,2565,10,28,2013-07-05T14:00:00Z
2013,7,5,1617,1625,-8,1759,1830,-31,9E,4019,N8721B,JFK,PIT,65,340,16,25,2013-07-05T20:00:00Z
2013,7,5,1826,1830,-4,2053,2101,-8,9E,3615,N8960A,JFK,IND,97,665,18,30,2013-07-05T22:00:00Z
2013,7,5,1327,1245,42,1622,1550,32,AA,2041,N642AA,JFK,MIA,145,1089,12,45,2013-07-05T16:00:00Z
2013,7,5,1544,1545,-1,1733,1746,-13,EV,4576,N16178,EWR,GRR,89,605,15,45,2013-07-05T19:00:00Z
2013,7,6,2112,2115,-3,59,126,-27,DL,347,N3766,JFK,SJU,194,1598,21,15,2013-07-07T01:00:00Z
2013,7,6,1144,1145,-1,1332,1340,-8,MQ,3546,N528MQ,LGA,MSP,143,1020,11,45,2013-07-06T15:00:00Z
2013,7,6,808,815,-7,1006,1030,-24,DL,914,N674DL,LGA,DEN,210,1620,8,15,2013-07-06T12:00:00Z
2013,7,6,721,724,-3,838,847,-9,EV,4187,N14148,EWR,BNA,116,748,7,24,2013-07-06T11:00:00Z
2013,7,6,1346,1355,-9,1536,1615,-39,EV,4160,N14117,EWR,TVC,94,644,13,55,2013-07-06T17:00:00Z
2013,7,6,1323,1330,-7,1600,1553,7,DL,2043,N322NB,JFK,ATL,111,760,13,30,2013-07-06T17:00:00Z
2013,7,6,948,955,-7,1156,1212,-16,EV,5475,N740EV,LGA,TVC,86,655,9,55,2013-07-06T13:00:00Z
2013,7,6,1701,1543,78,1938,1904,34,DL,31,N384DA,JFK,SLC,261,1990,15,43,2013-07-06T19:00:00Z
2013,7,6,1345,1348,-3,1450,1509,-19,B6,308,N318JB,JFK,PWM,48,273,13,48,2013-07-06T17:00:00Z
2013,7,6,853,853,0,1125,1140,-15,UA,1711,N38451,EWR,IAH,184,1400,8,53,2013-07-06T12:00:00Z
2013,7,6,1035,1030,5,NA,1350,NA,VX,23,N848VA,JFK,SFO,NA,2586,10,30,2013-07-06T14:00:00Z
2013,7,6,1914,1831,43,2030,2022,8,UA,1177,N16701,EWR,ORD,106,719,18,31,2013-07-06T22:00:00Z
2013,7,6,1614,1620,-6,1901,1923,-22,B6,1117,N760JB,LGA,TPA,134,1010,16,20,2013-07-06T20:00:00Z
2013,7,6,1321,1029,172,1556,1310,166,B6,53,N821JB,JFK,PBI,132,1028,10,29,2013-07-06T14:00:00Z
2013,7,6,1155,1205,-10,1334,1353,-19,9E,3601,N8506C,JFK,RDU,70,427,12,5,2013-07-06T16:00:00Z
2013,7,6,1109,1115,-6,1229,1255,-26,AA,327,N4XTAA,LGA,ORD,109,733,11,15,2013-07-06T15:00:00Z
2013,7,6,2130,2130,0,2351,2359,-8,B6,1677,N184JB,JFK,JAX,110,828,21,30,2013-07-07T01:00:00Z
2013,7,6,1204,1208,-4,1451,1452,-1,B6,323,N607JB,JFK,LAX,309,2475,12,8,2013-07-06T16:00:00Z
2013,7,6,1600,1605,-5,1726,1804,-38,EV,4949,N740EV,LGA,GSO,66,461,16,5,2013-07-06T20:00:00Z
2013,7,6,729,735,-6,949,1005,-16,AA,1949,N3HGAA,JFK,LAS,290,2248,7,35,2013-07-06T11:00:00Z
2013,7,6,558,600,-2,901,900,1,UA,1673,N87531,EWR,SFO,333,2565,6,0,2013-07-06T10:00:00Z
2013,7,6,927,929,-2,1035,1047,-12,B6,586,N265JB,JFK,ROC,50,264,9,29,2013-07-06T13:00:00Z
2013,7,6,1835,1820,15,2035,2048,-13,9E,3472,N600LR,JFK,DTW,84,509,18,20,2013-07-06T22:00:00Z
2013,7,6,1936,1940,-4,2317,2215,62,EV,4364,N16961,EWR,ATL,120,746,19,40,2013-07-06T23:00:00Z
2013,7,6,1740,1725,15,2011,2000,11,UA,1712,N57869,EWR,IAH,178,1400,17,25,2013-07-06T21:00:00Z
2013,7,6,838,841,-3,953,1012,-19,EV,4300,N13994,EWR,RIC,50,277,8,41,2013-07-06T12:00:00Z
2013,7,6,1653,1655,-2,1928,1950,-22,AA,1507,N200AA,EWR,DFW,184,1372,16,55,2013-07-06T20:00:00Z
2013,7,7,2127,2051,36,101,2358,63,B6,165,N570JB,JFK,PDX,329,2454,20,51,2013-07-08T00:00:00Z
2013,7,7,NA,1800,NA,NA,1913,NA,US,2138,NA,LGA,BOS,NA,184,18,0,2013-07-07T22:00:00Z
2013,7,7,NA,1930,NA,NA,2051,NA,EV,5769,N820AS,LGA,IAD,NA,229,19,30,2013-07-07T23:00:00Z
2013,7,7,736,741,-5,1103,1101,2,UA,421,N823UA,EWR,SFO,330,2565,7,41,2013-07-07T11:00:00Z
2013,7,7,913,847,26,1154,1145,9,UA,217,N587UA,EWR,SEA,317,2402,8,47,2013-07-07T12:00:00Z
2013,7,7,644,645,-1,750,752,-2,B6,318,N258JB,JFK,BOS,40,187,6,45,2013-07-07T10:00:00Z
2013,7,7,1526,1520,6,1815,1805,10,DL,1773,N397DA,JFK,LAS,297,2248,15,20,2013-07-07T19:00:00Z
2013,7,7,1701,1715,-14,NA,1952,NA,9E,3310,N604LR,JFK,MCI,NA,1113,17,15,2013-07-07T21:00:00Z
2013,7,7,14,1730,404,143,1940,363,DL,2331,N939DL,LGA,DTW,69,502,17,30,2013-07-07T21:00:00Z
2013,7,7,1703,1635,28,1836,1810,26,EV,4300,N14174,EWR,RIC,48,277,16,35,2013-07-07T20:00:00Z
2013,7,7,1305,1250,15,1626,1547,39,DL,1375,N3766,JFK,SLC,285,1990,12,50,2013-07-07T16:00:00Z
2013,7,7,2354,1855,299,309,2215,294,VX,29,N633VA,JFK,SFO,337,2586,18,55,2013-07-07T22:00:00Z
2013,7,7,1737,1659,38,NA,1905,NA,9E,3932,N8968E,EWR,CVG,NA,569,16,59,2013-07-07T20:00:00Z
2013,7,7,1251,1245,6,1544,1550,-6,AA,2041,N5DLAA,JFK,MIA,142,1089,12,45,2013-07-07T16:00:00Z
2013,7,7,1227,1230,-3,1349,1415,-26,EV,6078,N12567,EWR,CLE,61,404,12,30,2013-07-07T16:00:00Z
2013,7,7,NA,1930,NA,NA,2105,NA,EV,4191,N29906,EWR,BNA,NA,748,19,30,2013-07-07T23:00:00Z
2013,7,7,1540,1550,-10,1850,1845,5,AA,763,N3CPAA,LGA,DFW,188,1389,15,50,2013-07-07T19:00:00Z
2013,7,7,915,915,0,1154,1215,-21,VX,161,N837VA,EWR,LAX,310,2454,9,15,2013-07-07T13:00:00Z
2013,7,7,1115,1120,-5,1342,1409,-27,UA,703,N597UA,JFK,LAX,301,2475,11,20,2013-07-07T15:00:00Z
2013,7,7,826,815,11,1058,1057,1,B6,281,N298JB,JFK,HOU,190,1428,8,15,2013-07-07T12:00:00Z
2013,7,7,2014,1755,139,41,2045,236,AA,785,N3AJAA,LGA,DFW,182,1389,17,55,2013-07-07T21:00:00Z
2013,7,7,2229,1815,254,2400,1945,255,WN,2603,N7726A,LGA,BNA,108,764,18,15,2013-07-07T22:00:00Z
2013,7,7,2156,2146,10,124,30,54,B6,1183,N775JB,JFK,MCO,123,944,21,46,2013-07-08T01:00:00Z
2013,7,8,932,935,-3,1205,1221,-16,B6,223,N618JB,JFK,LAX,307,2475,9,35,2013-07-08T13:00:00Z
2013,7,8,1658,1700,-2,1824,1823,1,US,2183,N760US,LGA,DCA,61,214,17,0,2013-07-08T21:00:00Z
2013,7,8,1531,1529,2,1727,1736,-9,UA,485,N540UA,EWR,DEN,213,1605,15,29,2013-07-08T19:00:00Z
2013,7,8,724,730,-6,1026,1045,-19,VX,183,N626VA,EWR,SFO,331,2565,7,30,2013-07-08T11:00:00Z
2013,7,8,658,700,-2,950,1009,-19,DL,1879,N905DE,LGA,FLL,147,1076,7,0,2013-07-08T11:00:00Z
2013,7,8,1908,1741,87,2140,2037,63,UA,1161,N38424,EWR,SAN,295,2425,17,41,2013-07-08T21:00:00Z
2013,7,8,NA,1605,NA,NA,1732,NA,YV,3771,N513MJ,LGA,IAD,NA,229,16,5,2013-07-08T20:00:00Z
2013,7,8,1341,1325,16,1543,1545,-2,F9,507,N209FR,LGA,DEN,216,1620,13,25,2013-07-08T17:00:00Z
2013,7,8,2101,2059,2,2339,12,-33,UA,1439,N14228,EWR,LAX,303,2454,20,59,2013-07-09T00:00:00Z
2013,7,8,1734,1721,13,2032,1958,34,UA,278,N567UA,EWR,IAH,173,1400,17,21,2013-07-08T21:00:00Z
2013,7,8,2349,2140,129,100,2310,110,MQ,3317,N508MQ,LGA,RDU,58,431,21,40,2013-07-09T01:00:00Z
2013,7,8,30,2225,125,117,2330,107,EV,5258,N717EV,LGA,MHT,31,195,22,25,2013-07-09T02:00:00Z
2013,7,8,1203,1200,3,1604,1507,57,UA,580,N557UA,JFK,SFO,331,2586,12,0,2013-07-08T16:00:00Z
2013,7,8,1948,1955,-7,2145,2145,0,MQ,3573,N721MQ,LGA,CMH,71,479,19,55,2013-07-08T23:00:00Z
2013,7,8,643,649,-6,747,810,-23,UA,475,N439UA,EWR,BOS,39,200,6,49,2013-07-08T10:00:00Z
2013,7,8,2142,2000,102,2305,2140,85,MQ,3591,N738MQ,LGA,RDU,64,431,20,0,2013-07-09T00:00:00Z
2013,7,8,1248,1250,-2,1531,1547,-16,DL,1375,N371DA,JFK,SLC,262,1990,12,50,2013-07-08T16:00:00Z
2013,7,8,835,840,-5,1040,1100,-20,MQ,3419,N525MQ,LGA,ATL,102,762,8,40,2013-07-08T12:00:00Z
2013,7,8,2131,2050,41,128,42,46,UA,1071,N26208,EWR,BQN,202,1585,20,50,2013-07-09T00:00:00Z
2013,7,8,1722,1625,57,2001,1815,106,MQ,3411,N725MQ,LGA,RDU,71,431,16,25,2013-07-08T20:00:00Z
2013,7,8,756,755,1,940,1009,-29,UA,561,N548UA,LGA,DEN,205,1620,7,55,2013-07-08T11:00:00Z
2013,7,8,807,745,22,915,905,10,WN,3841,N433LV,EWR,MDW,100,711,7,45,2013-07-08T11:00:00Z
2013,7,8,742,745,-3,902,915,-13,UA,1253,N13750,EWR,ORD,109,719,7,45,2013-07-08T11:00:00Z
2013,7,8,1945,1855,50,2239,2205,34,VX,169,N527VA,EWR,LAX,303,2454,18,55,2013-07-08T22:00:00Z
2013,7,9,1033,1013,20,1254,1256,-2,UA,806,N586UA,EWR,LAX,303,2454,10,13,2013-07-09T14:00:00Z
2013,7,9,2344,2100,164,55,2235,140,AA,371,N4YJAA,LGA,ORD,108,733,21,0,2013-07-10T01:00:00Z
2013,7,9,908,905,3,1047,1114,-27,DL,181,N320US,LGA,DTW,77,502,9,5,2013-07-09T13:00:00Z
2013,7,9,1019,1025,-6,1152,1222,-30,US,604,N650AW,EWR,PHX,257,2133,10,25,2013-07-09T14:00:00Z
2013,7,9,1716,1655,21,2047,1950,57,AA,1507,N557AA,EWR,DFW,171,1372,16,55,2013-07-09T20:00:00Z
2013,7,9,817,704,73,1057,1004,53,UA,1103,N37471,EWR,PDX,321,2434,7,4,2013-07-09T11:00:00Z
2013,7,9,2239,2145,54,2342,2316,26,DL,985,N319NB,JFK,BOS,32,187,21,45,2013-07-10T01:00:00Z
2013,7,9,1746,1707,39,2014,1853,81,UA,1424,N76529,LGA,ORD,136,733,17,7,2013-07-09T21:00:00Z
2013,7,9,822,830,-8,1010,1039,-29,EV,4419,N16911,EWR,XNA,147,1131,8,30,2013-07-09T12:00:00Z
2013,7,9,1248,1249,-1,1518,1541,-23,UA,824,N449UA,LGA,IAH,174,1416,12,49,2013-07-09T16:00:00Z
2013,7,9,1215,1153,22,1426,1421,5,EV,4679,N12924,EWR,JAX,113,820,11,53,2013-07-09T15:00:00Z
2013,7,9,614,615,-1,750,808,-18,US,1125,N121UW,JFK,CLT,75,541,6,15,2013-07-09T10:00:00Z
2013,7,9,831,752,39,1110,1041,29,B6,163,N198JB,JFK,SRQ,138,1041,7,52,2013-07-09T11:00:00Z
2013,7,9,558,605,-7,734,749,-15,DL,1279,N333NB,LGA,MEM,128,963,6,5,2013-07-09T10:00:00Z
2013,7,9,1706,1709,-3,2135,1954,101,B6,327,N580JB,EWR,MCO,143,937,17,9,2013-07-09T21:00:00Z
2013,7,9,1514,1503,11,1742,1659,43,EV,4326,N16541,EWR,CLT,79,529,15,3,2013-07-09T19:00:00Z
2013,7,9,1833,1710,83,2308,2035,153,UA,512,N555UA,JFK,SFO,346,2586,17,10,2013-07-09T21:00:00Z
2013,7,9,1824,1825,-1,2214,2126,48,DL,2370,N3743H,LGA,PBI,141,1035,18,25,2013-07-09T22:00:00Z
2013,7,9,557,600,-3,649,659,-10,US,2161,N754UW,LGA,DCA,37,214,6,0,2013-07-09T10:00:00Z
2013,7,9,1605,1545,20,1846,1740,66,MQ,2793,N942MQ,JFK,CMH,82,483,15,45,2013-07-09T19:00:00Z
2013,7,9,1502,1452,10,1709,1720,-11,UA,1222,N33294,EWR,LAS,287,2227,14,52,2013-07-09T18:00:00Z
2013,7,9,2208,2022,106,120,2335,105,UA,1680,N76269,EWR,MIA,145,1085,20,22,2013-07-10T00:00:00Z
2013,7,9,1751,1605,106,2220,1925,175,DL,1394,N395DN,JFK,PDX,336,2454,16,5,2013-07-09T20:00:00Z
2013,7,9,926,920,6,1116,1133,-17,EV,4952,N608QX,LGA,CLT,76,544,9,20,2013-07-09T13:00:00Z
2013,7,9,559,600,-1,821,840,-19,WN,488,N792SW,EWR,HOU,178,1411,6,0,2013-07-09T10:00:00Z
2013,7,10,1312,1315,-3,1549,1558,-9,B6,553,N639JB,JFK,PBI,132,1028,13,15,2013-07-10T17:00:00Z
2013,7,10,556,600,-4,850,851,-1,B6,371,N665JB,LGA,FLL,135,1076,6,0,2013-07-10T10:00:00Z
2013,7,10,628,630,-2,840,900,-20,EV,4137,N14916,EWR,ATL,102,746,6,30,2013-07-10T10:00:00Z
2013,7,10,NA,1840,NA,NA,2109,NA,9E,4245,NA,JFK,CHS,NA,636,18,40,2013-07-10T22:00:00Z
2013,7,10,1254,1230,24,1437,1419,18,EV,5796,N14916,EWR,CLT,79,529,12,30,2013-07-10T16:00:00Z
2013,7,10,2321,1830,291,206,2140,266,B6,305,N564JB,EWR,FLL,135,1065,18,30,2013-07-10T22:00:00Z
2013,7,10,1249,1300,-11,1414,1409,5,US,2128,N965UW,LGA,BOS,32,184,13,0,2013-07-10T17:00:00Z
2013,7,10,NA,1825,NA,NA,2046,NA,9E,3807,NA,EWR,CVG,NA,569,18,25,2013-07-10T22:00:00Z
2013,7,10,133,1800,453,455,2130,445,B6,415,N641JB,JFK,SFO,345,2586,18,0,2013-07-10T22:00:00Z
2013,7,10,2146,1959,107,2318,2140,98,DL,975,N917DE,LGA,PIT,54,335,19,59,2013-07-10T23:00:00Z
2013,7,10,748,752,-4,901,913,-12,B6,2702,N355JB,JFK,BUF,55,301,7,52,2013-07-10T11:00:00Z
2013,7,10,1645,1606,39,2031,1909,82,B6,283,N806JB,JFK,MCO,131,944,16,6,2013-07-10T20:00:00Z
2013,7,10,806,752,14,1045,1041,4,B6,163,N198JB,JFK,SRQ,140,1041,7,52,2013-07-10T11:00:00Z
2013,7,10,NA,1713,NA,NA,1919,NA,EV,4678,N14105,EWR,MSP,NA,1008,17,13,2013-07-10T21:00:00Z
2013,7,10,202,2250,192,309,14,175,B6,2002,N184JB,JFK,BUF,53,301,22,50,2013-07-11T02:00:00Z
2013,7,10,751,755,-4,933,949,-16,B6,1273,N307JB,JFK,CHS,81,636,7,55,2013-07-10T11:00:00Z
2013,7,10,1559,1559,0,1843,1730,73,B6,1734,N355JB,JFK,BTV,61,266,15,59,2013-07-10T19:00:00Z
2013,7,10,1827,1620,127,2155,1923,152,B6,1117,N709JB,LGA,TPA,153,1010,16,20,2013-07-10T20:00:00Z
2013,7,10,1827,1712,75,2140,2022,78,UA,1078,N73291,EWR,SAT,195,1569,17,12,2013-07-10T21:00:00Z
2013,7,10,632,635,-3,820,826,-6,US,1032,N540UW,EWR,CLT,71,529,6,35,2013-07-10T10:00:00Z
2013,7,10,951,955,-4,1236,1250,-14,AA,731,N476AA,LGA,DFW,179,1389,9,55,2013-07-10T13:00:00Z
2013,7,10,2305,2055,130,113,2324,109,EV,4351,N13979,EWR,JAX,110,820,20,55,2013-07-11T00:00:00Z
2013,7,10,943,945,-2,1111,1120,-9,WN,2431,N433LV,LGA,MDW,106,725,9,45,2013-07-10T13:00:00Z
2013,7,10,2317,2029,168,349,2359,230,B6,915,N570JB,JFK,SFO,341,2586,20,29,2013-07-11T00:00:00Z
2013,7,10,1853,1745,68,2209,2110,59,AA,1611,N3CDAA,LGA,MIA,140,1096,17,45,2013-07-10T21:00:00Z
2013,7,10,207,1930,397,436,2232,364,DL,1435,N914DL,LGA,TPA,125,1010,19,30,2013-07-10T23:00:00Z
2013,7,10,2054,1459,355,102,1801,421,9E,3325,N937XJ,JFK,DFW,191,1391,14,59,2013-07-10T18:00:00Z
2013,7,10,1814,1815,-1,2240,2135,65,DL,17,N192DN,JFK,LAX,422,2475,18,15,2013-07-10T22:00:00Z
2013,7,10,1933,1759,94,2327,2058,149,UA,535,N595UA,JFK,LAX,314,2475,17,59,2013-07-10T21:00:00Z
2013,7,10,626,630,-4,803,747,16,B6,2802,N348JB,JFK,BUF,54,301,6,30,2013-07-10T10:00:00Z
2013,7,10,821,825,-4,1051,1105,-14,AA,719,N3ACAA,LGA,DFW,174,1389,8,25,2013-07-10T12:00:00Z
